match_id,team_name,innings,over_ball,name,ball_score,wicket,wicket_by,batsman_out,extras
416240,Australia,1,1.1,SR Watson,0,,0,,0
416240,Australia,1,1.2,SR Watson,0,,0,,0
416240,Australia,1,1.3,SR Watson,0,,0,,0
416240,Australia,1,1.4,SR Watson,2,,0,,0
416240,Australia,1,1.5,SR Watson,1,,0,,0
416240,Australia,1,1.6,SE Marsh,0,,0,,0
416240,India,2,2.1,V Sehwag,2,,0,,0
416240,India,2,2.2,V Sehwag,1,,0,,0
416240,India,2,2.3,SR Tendulkar,0,,0,,0
416240,India,2,2.4,SR Tendulkar,0,,0,,0
416240,India,2,2.5,SR Tendulkar,0,,0,,0
416240,India,2,2.6,SR Tendulkar,0,,0,,0
416241,India,1,1.1,V Sehwag,0,,0,,0
416241,India,1,1.2,V Sehwag,6,,0,,0
416241,India,1,1.3,V Sehwag,0,,0,,0
416241,India,1,1.4,V Sehwag,0,,0,,1
416241,India,1,1.5,V Sehwag,0,bowled,MG Johnson,V Sehwag,0
416241,India,1,1.6,G Gambhir,0,,0,,0
416241,Australia,2,2.1,SR Watson,4,,0,,0
416241,Australia,2,2.2,SR Watson,0,,0,,0
416241,Australia,2,2.3,SR Watson,0,,0,,0
416241,Australia,2,2.4,SR Watson,1,,0,,0
416241,Australia,2,2.5,SE Marsh,0,,0,,0
416241,Australia,2,2.6,SE Marsh,0,,0,,0
416241,India,1,1.7,G Gambhir,0,bowled,MG Johnson,G Gambhir,0
422626,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,0
422626,Bangladesh,1,1.2,Tamim Iqbal,0,,0,,0
422626,Bangladesh,1,1.3,Tamim Iqbal,0,,0,,0
422626,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,0
422626,Bangladesh,1,1.5,Tamim Iqbal,0,,0,,0
422626,Bangladesh,1,1.6,Tamim Iqbal,0,,0,,0
422626,Zimbabwe,2,2.1,H Masakadza,0,,0,,1
422626,Zimbabwe,2,2.2,H Masakadza,0,,0,,0
422626,Zimbabwe,2,2.3,H Masakadza,0,,0,,0
422626,Zimbabwe,2,2.4,H Masakadza,0,,0,,0
422626,Zimbabwe,2,2.5,H Masakadza,1,,0,,0
422626,Zimbabwe,2,2.6,CJ Chibhabha,0,,0,,0
422626,Zimbabwe,2,2.7,CJ Chibhabha,1,,0,,0
422627,Zimbabwe,1,1.1,H Masakadza,0,,0,,0
422627,Zimbabwe,1,1.2,H Masakadza,0,,0,,0
422627,Zimbabwe,1,1.3,H Masakadza,2,,0,,0
422627,Zimbabwe,1,1.4,H Masakadza,0,,0,,0
422627,Zimbabwe,1,1.5,H Masakadza,1,,0,,0
422627,Zimbabwe,1,1.6,CJ Chibhabha,0,,0,,0
422627,Bangladesh,2,2.1,Tamim Iqbal,2,,0,,0
422627,Bangladesh,2,2.2,Tamim Iqbal,0,,0,,0
422627,Bangladesh,2,2.3,Tamim Iqbal,4,,0,,0
422627,Bangladesh,2,2.4,Tamim Iqbal,0,,0,,0
422627,Bangladesh,2,2.5,Tamim Iqbal,0,,0,,0
422627,Bangladesh,2,2.6,Tamim Iqbal,4,,0,,0
422628,Zimbabwe,1,1.1,H Masakadza,0,,0,,0
422628,Zimbabwe,1,1.2,H Masakadza,0,,0,,0
422628,Zimbabwe,1,1.3,H Masakadza,0,,0,,0
422628,Zimbabwe,1,1.4,H Masakadza,1,,0,,0
422628,Zimbabwe,1,1.5,BRM Taylor,0,,0,,0
422628,Zimbabwe,1,1.6,BRM Taylor,1,,0,,0
422628,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,0
422628,Bangladesh,2,2.2,Tamim Iqbal,2,,0,,1
422628,Bangladesh,2,2.3,Tamim Iqbal,4,,0,,0
422628,Bangladesh,2,2.4,Tamim Iqbal,0,,0,,0
422628,Bangladesh,2,2.5,Tamim Iqbal,1,,0,,0
422628,Bangladesh,2,2.6,Junaid Siddique,0,,0,,0
422628,Bangladesh,2,2.7,Junaid Siddique,0,,0,,0
422629,Zimbabwe,1,1.1,H Masakadza,2,,0,,0
422629,Zimbabwe,1,1.2,H Masakadza,0,,0,,0
422629,Zimbabwe,1,1.3,H Masakadza,0,,0,,0
422629,Zimbabwe,1,1.4,H Masakadza,0,,0,,0
422629,Zimbabwe,1,1.5,H Masakadza,0,caught,Nazmul Hossain,H Masakadza,0
422629,Zimbabwe,1,1.6,BRM Taylor,0,,0,,0
422629,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,1
422629,Bangladesh,2,2.2,Tamim Iqbal,0,,0,,0
422629,Bangladesh,2,2.3,Tamim Iqbal,0,,0,,1
422629,Bangladesh,2,2.4,Tamim Iqbal,4,,0,,0
422629,Bangladesh,2,2.5,Tamim Iqbal,0,,0,,0
422629,Bangladesh,2,2.6,Tamim Iqbal,4,,0,,0
422629,Bangladesh,2,2.7,Tamim Iqbal,0,,0,,0
422629,Bangladesh,2,2.8,Tamim Iqbal,1,,0,,0
422630,Zimbabwe,1,1.1,H Masakadza,0,,0,,0
422630,Zimbabwe,1,1.2,H Masakadza,0,,0,,0
422630,Zimbabwe,1,1.3,H Masakadza,0,,0,,0
422630,Zimbabwe,1,1.4,H Masakadza,0,,0,,0
422630,Zimbabwe,1,1.5,H Masakadza,0,,0,,0
422630,Zimbabwe,1,1.6,H Masakadza,0,,0,,0
422630,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,1
422630,Bangladesh,2,2.2,Tamim Iqbal,0,,0,,0
422630,Bangladesh,2,2.3,Tamim Iqbal,0,,0,,0
422630,Bangladesh,2,2.4,Tamim Iqbal,1,,0,,0
422630,Bangladesh,2,2.5,Junaid Siddique,0,,0,,0
422630,Bangladesh,2,2.6,Junaid Siddique,0,,0,,0
422630,Bangladesh,2,2.7,Junaid Siddique,0,,0,,0
423387,West Indies,1,1.1,SR Taylor,0,,0,,1
423387,West Indies,1,1.2,SR Taylor,0,,0,,0
423387,West Indies,1,1.3,SR Taylor,0,,0,,0
423387,West Indies,1,1.4,SR Taylor,4,,0,,0
423387,West Indies,1,1.5,SR Taylor,0,,0,,0
423387,West Indies,1,1.6,SR Taylor,0,,0,,0
423387,South Africa,2,2.1,T Chetty,0,,0,,0
423387,South Africa,2,2.2,T Chetty,0,,0,,0
423387,South Africa,2,2.3,T Chetty,0,,0,,1
423387,South Africa,2,2.4,K Thomson,0,,0,,0
423387,South Africa,2,2.5,K Thomson,0,,0,,1
423387,South Africa,2,2.6,K Thomson,1,,0,,0
423387,West Indies,1,1.7,SR Taylor,0,,0,,0
423387,South Africa,2,2.7,T Chetty,0,,0,,0
423783,New Zealand,1,1.1,BB McCullum,0,,0,,0
423783,New Zealand,1,1.2,BB McCullum,0,,0,,0
423783,New Zealand,1,1.3,BB McCullum,0,,0,,0
423783,New Zealand,1,1.4,BB McCullum,0,,0,,0
423783,New Zealand,1,1.5,BB McCullum,0,,0,,0
423783,New Zealand,1,1.6,BB McCullum,0,,0,,0
423783,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,0
423783,Bangladesh,2,2.2,Tamim Iqbal,4,,0,,0
423783,Bangladesh,2,2.3,Tamim Iqbal,0,,0,,0
423783,Bangladesh,2,2.4,Tamim Iqbal,0,,0,,0
423783,Bangladesh,2,2.5,Tamim Iqbal,4,,0,,0
423783,Bangladesh,2,2.6,Tamim Iqbal,0,,0,,0
423784,Bangladesh,1,1.1,Tamim Iqbal,1,,0,,0
423784,Bangladesh,1,1.2,Imrul Kayes,0,,0,,0
423784,Bangladesh,1,1.3,Imrul Kayes,4,,0,,0
423784,Bangladesh,1,1.4,Imrul Kayes,0,,0,,0
423784,Bangladesh,1,1.5,Imrul Kayes,0,,0,,0
423784,Bangladesh,1,1.6,Imrul Kayes,0,,0,,0
423784,New Zealand,2,2.1,BB McCullum,0,,0,,0
423784,New Zealand,2,2.2,BB McCullum,0,,0,,0
423784,New Zealand,2,2.3,BB McCullum,0,,0,,0
423784,New Zealand,2,2.4,BB McCullum,5,,0,,0
423784,New Zealand,2,2.5,PJ Ingram,0,,0,,0
423784,New Zealand,2,2.6,PJ Ingram,0,,0,,0
423785,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,0
423785,Bangladesh,1,1.2,Tamim Iqbal,4,,0,,0
423785,Bangladesh,1,1.3,Tamim Iqbal,0,,0,,0
423785,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,0
423785,Bangladesh,1,1.5,Tamim Iqbal,4,,0,,0
423785,Bangladesh,1,1.6,Tamim Iqbal,0,bowled,TG Southee,Tamim Iqbal,0
423785,New Zealand,2,2.1,BB McCullum,0,,0,,0
423785,New Zealand,2,2.2,BB McCullum,0,,0,,0
423785,New Zealand,2,2.3,BB McCullum,1,,0,,0
423785,New Zealand,2,2.4,PJ Ingram,0,,0,,0
423785,New Zealand,2,2.5,PJ Ingram,1,,0,,0
423785,New Zealand,2,2.6,BB McCullum,1,,0,,0
423791,Australia,1,1.1,SR Watson,4,,0,,0
423791,Australia,1,1.2,SR Watson,4,,0,,0
423791,Australia,1,1.3,SR Watson,0,,0,,0
423791,Australia,1,1.4,SR Watson,2,,0,,0
423791,Australia,1,1.5,SR Watson,4,,0,,0
423791,Australia,1,1.6,SR Watson,0,,0,,0
423791,New Zealand,2,2.1,BB McCullum,1,,0,,0
423791,New Zealand,2,2.2,PJ Ingram,1,,0,,0
423791,New Zealand,2,2.3,BB McCullum,1,,0,,0
423791,New Zealand,2,2.4,PJ Ingram,0,,0,,1
423791,New Zealand,2,2.5,BB McCullum,4,,0,,0
423791,New Zealand,2,2.6,BB McCullum,0,,0,,0
423792,Australia,1,1.1,SR Watson,0,,0,,1
423792,Australia,1,1.2,SR Watson,0,,0,,0
423792,Australia,1,1.3,SR Watson,0,,0,,0
423792,Australia,1,1.4,SR Watson,2,,0,,0
423792,Australia,1,1.5,SR Watson,0,,0,,0
423792,Australia,1,1.6,SR Watson,0,,0,,0
423792,New Zealand,2,2.1,BB McCullum,0,,0,,0
423792,New Zealand,2,2.2,BB McCullum,4,,0,,0
423792,New Zealand,2,2.3,BB McCullum,0,,0,,0
423792,New Zealand,2,2.4,BB McCullum,0,,0,,0
423792,New Zealand,2,2.5,BB McCullum,0,,0,,0
423792,New Zealand,2,2.6,BB McCullum,6,,0,,0
423792,Australia,1,1.7,SR Watson,0,,0,,0
423793,New Zealand,1,1.1,BB McCullum,0,,0,,0
423793,New Zealand,1,1.2,BB McCullum,1,,0,,0
423793,New Zealand,1,1.3,PJ Ingram,1,,0,,0
423793,New Zealand,1,1.4,BB McCullum,1,,0,,0
423793,New Zealand,1,1.5,PJ Ingram,4,,0,,0
423793,New Zealand,1,1.6,PJ Ingram,0,caught,RJ Harris,PJ Ingram,0
423793,Australia,2,2.1,SR Watson,0,,0,,0
423793,Australia,2,2.2,SR Watson,4,,0,,0
423793,Australia,2,2.3,SR Watson,0,,0,,0
423793,Australia,2,2.4,SR Watson,0,,0,,0
423793,Australia,2,2.5,SR Watson,4,,0,,0
423793,Australia,2,2.6,SR Watson,0,,0,,0
423794,New Zealand,1,1.1,BB McCullum,0,,0,,0
423794,New Zealand,1,1.2,BB McCullum,0,,0,,1
423794,New Zealand,1,1.3,BB McCullum,1,,0,,0
423794,New Zealand,1,1.4,MJ Guptill,0,,0,,0
423794,New Zealand,1,1.5,MJ Guptill,5,,0,,0
423794,New Zealand,1,1.6,BB McCullum,0,,0,,0
423794,Australia,2,2.1,SR Watson,0,,0,,1
423794,Australia,2,2.2,SR Watson,0,,0,,0
423794,Australia,2,2.3,SR Watson,0,,0,,1
423794,Australia,2,2.4,BJ Haddin,0,caught,SE Bond,BJ Haddin,0
423794,Australia,2,2.5,RT Ponting,0,,0,,0
423794,Australia,2,2.6,RT Ponting,0,,0,,0
423794,New Zealand,1,1.7,BB McCullum,0,,0,,0
423794,Australia,2,2.7,RT Ponting,0,,0,,0
423795,New Zealand,1,1.1,BB McCullum,0,,0,,0
423795,New Zealand,1,1.2,BB McCullum,0,,0,,0
423795,New Zealand,1,1.3,BB McCullum,0,,0,,0
423795,New Zealand,1,1.4,BB McCullum,0,,0,,0
423795,New Zealand,1,1.5,BB McCullum,1,,0,,0
423795,New Zealand,1,1.6,MJ Guptill,0,,0,,0
423795,Australia,2,2.1,SR Watson,0,,0,,0
423795,Australia,2,2.2,SR Watson,1,,0,,0
423795,Australia,2,2.3,BJ Haddin,0,,0,,0
423795,Australia,2,2.4,BJ Haddin,0,,0,,0
423795,Australia,2,2.5,BJ Haddin,0,,0,,0
423795,Australia,2,2.6,BJ Haddin,0,,0,,0
426384,Australia,1,1.1,SR Watson,0,,0,,4
426384,Australia,1,1.2,SR Watson,2,,0,,0
426384,Australia,1,1.3,SR Watson,1,,0,,0
426384,Australia,1,1.4,TD Paine,0,,0,,0
426384,Australia,1,1.5,TD Paine,0,,0,,0
426384,Australia,1,1.6,TD Paine,0,,0,,0
426384,Ireland,2,2.1,WTS Porterfield,0,,0,,0
426384,Ireland,2,2.2,WTS Porterfield,0,,0,,1
426384,Ireland,2,2.3,WTS Porterfield,1,,0,,0
426384,Ireland,2,2.4,PR Stirling,0,,0,,0
426384,Ireland,2,2.5,PR Stirling,0,,0,,1
426384,Ireland,2,2.6,PR Stirling,1,,0,,0
426384,Ireland,2,2.7,WTS Porterfield,1,,0,,0
426384,Ireland,2,2.8,PR Stirling,1,,0,,0
426387,Australia,1,1.1,SR Watson,0,,0,,0
426387,Australia,1,1.2,SR Watson,1,,0,,0
426387,Australia,1,1.3,TD Paine,0,,0,,0
426387,Australia,1,1.4,TD Paine,0,,0,,0
426387,Australia,1,1.5,TD Paine,1,,0,,0
426387,Australia,1,1.6,SR Watson,0,,0,,0
426387,England,2,2.1,AJ Strauss,0,,0,,0
426387,England,2,2.2,AJ Strauss,0,,0,,1
426387,England,2,2.3,AJ Strauss,4,,0,,0
426387,England,2,2.4,AJ Strauss,4,,0,,0
426387,England,2,2.5,AJ Strauss,0,,0,,0
426387,England,2,2.6,AJ Strauss,0,,0,,0
426387,England,2,2.7,AJ Strauss,0,,0,,0
426388,Australia,1,1.1,SR Watson,4,,0,,0
426388,Australia,1,1.2,SR Watson,0,,0,,0
426388,Australia,1,1.3,SR Watson,4,,0,,0
426388,Australia,1,1.4,SR Watson,0,,0,,0
426388,Australia,1,1.5,SR Watson,4,,0,,0
426388,Australia,1,1.6,SR Watson,1,,0,,0
426388,England,2,2.1,AJ Strauss,1,,0,,0
426388,England,2,2.2,C Kieswetter,0,,0,,0
426388,England,2,2.3,C Kieswetter,0,,0,,1
426388,England,2,2.4,C Kieswetter,0,,0,,0
426388,England,2,2.5,C Kieswetter,0,,0,,1
426388,England,2,2.6,C Kieswetter,4,,0,,0
426388,England,2,2.7,C Kieswetter,4,,0,,0
426388,England,2,2.8,C Kieswetter,0,,0,,0
426389,Australia,1,1.1,SR Watson,0,,0,,0
426389,Australia,1,1.2,SR Watson,0,,0,,0
426389,Australia,1,1.3,SR Watson,4,,0,,0
426389,Australia,1,1.4,SR Watson,0,,0,,0
426389,Australia,1,1.5,SR Watson,0,,0,,0
426389,Australia,1,1.6,SR Watson,0,,0,,0
426389,England,2,2.1,AJ Strauss,0,,0,,0
426389,England,2,2.2,AJ Strauss,0,,0,,0
426389,England,2,2.3,AJ Strauss,1,,0,,0
426389,England,2,2.4,C Kieswetter,0,bowled,SW Tait,C Kieswetter,0
426389,England,2,2.5,KP Pietersen,0,,0,,0
426389,England,2,2.6,KP Pietersen,0,,0,,0
426390,Australia,1,1.1,SR Watson,0,,0,,0
426390,Australia,1,1.2,SR Watson,0,,0,,0
426390,Australia,1,1.3,SR Watson,1,,0,,0
426390,Australia,1,1.4,TD Paine,0,,0,,1
426390,Australia,1,1.5,TD Paine,0,,0,,0
426390,Australia,1,1.6,TD Paine,0,,0,,0
426390,England,2,2.1,AJ Strauss,0,,0,,1
426390,England,2,2.2,AJ Strauss,0,,0,,0
426390,England,2,2.3,AJ Strauss,0,,0,,0
426390,England,2,2.4,AJ Strauss,0,,0,,1
426390,England,2,2.5,C Kieswetter,0,,0,,1
426390,England,2,2.6,C Kieswetter,0,,0,,0
426390,Australia,1,1.7,TD Paine,1,,0,,0
426390,England,2,2.7,C Kieswetter,4,,0,,0
426390,England,2,2.8,C Kieswetter,0,,0,,0
426391,Australia,1,1.1,SR Watson,0,,0,,0
426391,Australia,1,1.2,SR Watson,1,,0,,0
426391,Australia,1,1.3,TD Paine,0,,0,,0
426391,Australia,1,1.4,TD Paine,0,,0,,0
426391,Australia,1,1.5,TD Paine,0,,0,,0
426391,Australia,1,1.6,TD Paine,0,,0,,0
426391,England,2,2.1,AJ Strauss,0,,0,,0
426391,England,2,2.2,AJ Strauss,0,,0,,1
426391,England,2,2.3,AJ Strauss,0,,0,,1
426391,England,2,2.4,C Kieswetter,0,,0,,0
426391,England,2,2.5,C Kieswetter,0,,0,,0
426391,England,2,2.6,C Kieswetter,1,,0,,0
426391,England,2,2.7,AJ Strauss,0,,0,,0
426403,Bangladesh,1,1.1,Tamim Iqbal,4,,0,,0
426403,Bangladesh,1,1.2,Tamim Iqbal,4,,0,,0
426403,Bangladesh,1,1.3,Tamim Iqbal,2,,0,,0
426403,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,0
426403,Bangladesh,1,1.5,Tamim Iqbal,0,,0,,0
426403,Bangladesh,1,1.6,Tamim Iqbal,1,,0,,0
426403,England,2,2.1,AJ Strauss,0,,0,,0
426403,England,2,2.2,AJ Strauss,0,,0,,0
426403,England,2,2.3,AJ Strauss,0,,0,,0
426403,England,2,2.4,AJ Strauss,0,,0,,0
426403,England,2,2.5,AJ Strauss,0,,0,,0
426403,England,2,2.6,AJ Strauss,4,,0,,0
426404,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,0
426404,Bangladesh,1,1.2,Tamim Iqbal,0,,0,,0
426404,Bangladesh,1,1.3,Tamim Iqbal,4,,0,,0
426404,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,0
426404,Bangladesh,1,1.5,Tamim Iqbal,0,,0,,0
426404,Bangladesh,1,1.6,Tamim Iqbal,0,,0,,0
426404,England,2,2.1,AJ Strauss,1,,0,,0
426404,England,2,2.2,C Kieswetter,1,,0,,0
426404,England,2,2.3,AJ Strauss,0,,0,,0
426404,England,2,2.4,AJ Strauss,0,,0,,0
426404,England,2,2.5,AJ Strauss,0,,0,,0
426404,England,2,2.6,AJ Strauss,1,,0,,0
426405,England,1,1.1,AJ Strauss,0,,0,,0
426405,England,1,1.2,AJ Strauss,1,,0,,0
426405,England,1,1.3,C Kieswetter,0,,0,,0
426405,England,1,1.4,C Kieswetter,0,bowled,Mashrafe Mortaza,C Kieswetter,0
426405,England,1,1.5,IJL Trott,0,,0,,0
426405,England,1,1.6,IJL Trott,0,,0,,0
426405,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,0
426405,Bangladesh,2,2.2,Tamim Iqbal,0,,0,,0
426405,Bangladesh,2,2.3,Tamim Iqbal,0,,0,,0
426405,Bangladesh,2,2.4,Tamim Iqbal,0,,0,,0
426405,Bangladesh,2,2.5,Tamim Iqbal,4,,0,,0
426405,Bangladesh,2,2.6,Tamim Iqbal,1,,0,,0
426420,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,0
426420,Bangladesh,1,1.2,Tamim Iqbal,4,,0,,0
426420,Bangladesh,1,1.3,Tamim Iqbal,0,,0,,0
426420,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,0
426420,Bangladesh,1,1.5,Tamim Iqbal,1,,0,,0
426420,Bangladesh,1,1.6,Imrul Kayes,0,,0,,0
426420,England,2,2.1,AN Cook,2,,0,,0
426420,England,2,2.2,AN Cook,0,,0,,0
426420,England,2,2.3,AN Cook,0,,0,,0
426420,England,2,2.4,AN Cook,2,,0,,0
426420,England,2,2.5,AN Cook,0,,0,,0
426420,England,2,2.6,AN Cook,3,,0,,0
426421,Bangladesh,1,1.1,Tamim Iqbal,0,,0,,1
426421,Bangladesh,1,1.2,Tamim Iqbal,0,,0,,0
426421,Bangladesh,1,1.3,Tamim Iqbal,4,,0,,0
426421,Bangladesh,1,1.4,Tamim Iqbal,0,,0,,1
426421,Bangladesh,1,1.5,Tamim Iqbal,0,,0,,0
426421,Bangladesh,1,1.6,Tamim Iqbal,0,,0,,0
426421,England,2,2.1,AN Cook,1,,0,,0
426421,England,2,2.2,C Kieswetter,4,,0,,0
426421,England,2,2.3,C Kieswetter,0,caught,Shafiul Islam,C Kieswetter,0
426421,England,2,2.4,KP Pietersen,0,,0,,0
426421,England,2,2.5,KP Pietersen,0,,0,,0
426421,England,2,2.6,KP Pietersen,0,,0,,0
426421,Bangladesh,1,1.7,Tamim Iqbal,0,,0,,0
426421,Bangladesh,1,1.8,Tamim Iqbal,0,,0,,0
426422,England,1,1.1,AN Cook,0,,0,,1
426422,England,1,1.2,AN Cook,0,,0,,0
426422,England,1,1.3,AN Cook,0,,0,,0
426422,England,1,1.4,AN Cook,0,,0,,0
426422,England,1,1.5,AN Cook,1,,0,,0
426422,England,1,1.6,C Kieswetter,0,,0,,0
426422,Bangladesh,2,2.1,Tamim Iqbal,0,,0,,0
426422,Bangladesh,2,2.2,Tamim Iqbal,0,,0,,0
426422,Bangladesh,2,2.3,Tamim Iqbal,0,caught,A Shahzad,Tamim Iqbal,0
426422,Bangladesh,2,2.4,Aftab Ahmed,0,,0,,0
426422,Bangladesh,2,2.5,Aftab Ahmed,1,,0,,0
426422,Bangladesh,2,2.6,Imrul Kayes,0,,0,,0
426422,England,1,1.7,C Kieswetter,0,,0,,0
426428,England,1,1.1,AJ Strauss,0,,0,,1
426428,England,1,1.2,AJ Strauss,0,,0,,0
426428,England,1,1.3,AJ Strauss,0,,0,,0
426428,England,1,1.4,AJ Strauss,0,,0,,0
426428,England,1,1.5,AJ Strauss,0,,0,,0
426428,England,1,1.6,AJ Strauss,0,,0,,0
426428,Pakistan,2,2.1,Kamran Akmal,0,,0,,1
426428,Pakistan,2,2.2,Kamran Akmal,0,,0,,0
426428,Pakistan,2,2.3,Kamran Akmal,0,,0,,0
426428,Pakistan,2,2.4,Kamran Akmal,0,,0,,0
426428,Pakistan,2,2.5,Kamran Akmal,0,,0,,0
426428,Pakistan,2,2.6,Kamran Akmal,0,,0,,0
426428,England,1,1.7,AJ Strauss,0,,0,,0
426428,Pakistan,2,2.7,Kamran Akmal,4,,0,,0
426429,Pakistan,1,1.1,Kamran Akmal,0,,0,,0
426429,Pakistan,1,1.2,Kamran Akmal,0,,0,,1
426429,Pakistan,1,1.3,Kamran Akmal,0,,0,,0
426429,Pakistan,1,1.4,Kamran Akmal,0,,0,,2
426429,Pakistan,1,1.5,Kamran Akmal,2,,0,,0
426429,Pakistan,1,1.6,Kamran Akmal,0,,0,,0
426429,England,2,2.1,AJ Strauss,0,,0,,0
426429,England,2,2.2,AJ Strauss,4,,0,,0
426429,England,2,2.3,AJ Strauss,0,,0,,0
426429,England,2,2.4,AJ Strauss,0,,0,,0
426429,England,2,2.5,AJ Strauss,0,,0,,0
426429,England,2,2.6,AJ Strauss,0,,0,,0
426429,Pakistan,1,1.7,Kamran Akmal,1,,0,,0
426430,Pakistan,1,1.1,Kamran Akmal,0,,0,,0
426430,Pakistan,1,1.2,Kamran Akmal,0,,0,,0
426430,Pakistan,1,1.3,Kamran Akmal,0,,0,,2
426430,Pakistan,1,1.4,Kamran Akmal,0,,0,,0
426430,Pakistan,1,1.5,Kamran Akmal,0,,0,,0
426430,Pakistan,1,1.6,Kamran Akmal,4,,0,,0
426430,England,2,2.1,AJ Strauss,1,,0,,0
426430,England,2,2.2,SM Davies,0,,0,,0
426430,England,2,2.3,SM Davies,0,,0,,0
426430,England,2,2.4,SM Davies,4,,0,,0
426430,England,2,2.5,SM Davies,4,,0,,0
426430,England,2,2.6,SM Davies,0,,0,,0
426431,Pakistan,1,1.1,Kamran Akmal,0,,0,,0
426431,Pakistan,1,1.2,Kamran Akmal,0,,0,,0
426431,Pakistan,1,1.3,Kamran Akmal,1,,0,,0
426431,Pakistan,1,1.4,Mohammad Hafeez,0,,0,,0
426431,Pakistan,1,1.5,Mohammad Hafeez,0,,0,,1
426431,Pakistan,1,1.6,Kamran Akmal,0,,0,,0
426431,England,2,2.1,AJ Strauss,4,,0,,0
426431,England,2,2.2,AJ Strauss,0,,0,,0
426431,England,2,2.3,AJ Strauss,0,,0,,0
426431,England,2,2.4,AJ Strauss,0,,0,,0
426431,England,2,2.5,AJ Strauss,4,,0,,0
426431,England,2,2.6,AJ Strauss,0,,0,,0
426432,England,1,1.1,AJ Strauss,0,,0,,0
426432,England,1,1.2,AJ Strauss,0,,0,,1
426432,England,1,1.3,AJ Strauss,0,,0,,0
426432,England,1,1.4,AJ Strauss,0,,0,,0
426432,England,1,1.5,AJ Strauss,1,,0,,0
426432,England,1,1.6,SM Davies,0,,0,,0
426432,Pakistan,2,2.1,Kamran Akmal,4,,0,,0
426432,Pakistan,2,2.2,Kamran Akmal,4,,0,,0
426432,Pakistan,2,2.3,Kamran Akmal,0,,0,,0
426432,Pakistan,2,2.4,Kamran Akmal,0,,0,,0
426432,Pakistan,2,2.5,Kamran Akmal,0,,0,,0
426432,Pakistan,2,2.6,Kamran Akmal,1,,0,,0
426432,England,1,1.7,SM Davies,0,,0,,0
426720,Pakistan,1,1.1,Salman Butt,0,,0,,0
426720,Pakistan,1,1.2,Salman Butt,0,,0,,0
426720,Pakistan,1,1.3,Salman Butt,0,,0,,0
426720,Pakistan,1,1.4,Salman Butt,0,caught,SE Bond,Salman Butt,0
426720,Pakistan,1,1.5,Younis Khan,0,,0,,0
426720,Pakistan,1,1.6,Younis Khan,0,,0,,0
426720,New Zealand,2,2.1,BB McCullum,0,,0,,0
426720,New Zealand,2,2.2,BB McCullum,0,,0,,0
426720,New Zealand,2,2.3,BB McCullum,0,,0,,2
426720,New Zealand,2,2.4,BB McCullum,0,,0,,0
426720,New Zealand,2,2.5,BB McCullum,0,,0,,0
426720,New Zealand,2,2.6,BB McCullum,0,,0,,0
426721,New Zealand,1,1.1,BB McCullum,0,,0,,0
426721,New Zealand,1,1.2,BB McCullum,0,,0,,0
426721,New Zealand,1,1.3,BB McCullum,1,,0,,0
426721,New Zealand,1,1.4,AJ Redmond,0,,0,,0
426721,New Zealand,1,1.5,AJ Redmond,0,,0,,0
426721,New Zealand,1,1.6,AJ Redmond,4,,0,,0
426721,Pakistan,2,2.1,Salman Butt,0,,0,,0
426721,Pakistan,2,2.2,Salman Butt,0,,0,,0
426721,Pakistan,2,2.3,Salman Butt,0,,0,,0
426721,Pakistan,2,2.4,Salman Butt,0,,0,,0
426721,Pakistan,2,2.5,Salman Butt,0,,0,,0
426721,Pakistan,2,2.6,Salman Butt,0,,0,,0
426722,New Zealand,1,1.1,BB McCullum,1,,0,,0
426722,New Zealand,1,1.2,AJ Redmond,1,,0,,0
426722,New Zealand,1,1.3,BB McCullum,0,,0,,0
426722,New Zealand,1,1.4,BB McCullum,0,,0,,0
426722,New Zealand,1,1.5,BB McCullum,0,,0,,0
426722,New Zealand,1,1.6,BB McCullum,0,,0,,0
426722,Pakistan,2,2.1,Salman Butt,0,,0,,1
426722,Pakistan,2,2.2,Khalid Latif,0,,0,,0
426722,Pakistan,2,2.3,Khalid Latif,0,,0,,0
426722,Pakistan,2,2.4,Khalid Latif,0,,0,,0
426722,Pakistan,2,2.5,Khalid Latif,0,,0,,0
426722,Pakistan,2,2.6,Khalid Latif,0,,0,,0
430508,South Africa,1,1.1,HM Amla,0,,0,,0
430508,South Africa,1,1.2,HM Amla,0,,0,,0
430508,South Africa,1,1.3,HM Amla,0,,0,,0
430508,South Africa,1,1.4,HM Amla,0,,0,,0
430508,South Africa,1,1.5,HM Amla,0,,0,,0
